1,Barak,APGhat,24.85,92.82
,Ganga,Nutanhat,23.55,87.91
,Ganga,Pachauli,25.10,77.65
,Ganga,Palasipara,23.79,88.47
,Ganga,Pali,25.86,76.57
,Ganga,Paliakalan,28.38,80.55
,Ganga,Palla,28.83,77.22
,Ganga,PalmerGanj,24.82,84.25
,Ganga,Pancheshwar,29.44,80.24
,Ganga,PancheshwarG,29.45,80.25
,Ganga,PanchetDam,23.68,86.75
,Ganga,Paonta,30.43,77.62
,Ganga,Phaphamau,25.50,81.86
,Ganga,Phephna,24.75,84.04
,Ganga,Phulberia,22.68,86.68
,Ganga,Pipli,25.04,73.99
,Ganga,Poomagiri,29.13,80.19
,Ganga,Pratapgarh,25.93,82.00
,Ganga,Pratappur,25.35,81.67
,Ganga,Pupunki,23.72,86.20
,Ganga,Raibareli,26.24,81.21
,Ganga,Rajapur,25.38,81.18
,Ganga,Rajghat,24.77,78.23
,Ganga,Rajmahal,25.06,87.84
,Ganga,Rameshwar,29.52,80.10
,Ganga,Ramgarh,23.64,85.51
,Ganga,Ramnagar,29.39,79.13
,Ganga,Rampur,28.84,78.99
,Ganga,RangagoraPurihansa,23.07,86.37
,Ganga,Regauli,27.02,83.21
,Ganga,Rewaghat,25.98,85.06
,Ganga,RihandDam,24.20,83.00
,Ganga,Rishikesh,30.10,78.30
,Ganga,Rudraprayag,30.30,78.98
,Ganga,Rudraprayag1,30.30,78.99
,Ganga,RudraprayagBelowConfluence,30.29,78.98
,Ganga,Runisaidpur,26.39,85.51
,Ganga,Rupaligarh,29.28,80.30
,Ganga,Rusera,25.73,86.02
,Ganga,Sahibganj,25.28,87.67
,Ganga,Salavad,24.37,76.21
,Ganga,Salempur,26.29,83.94
,Ganga,SamastiPur,25.87,85.78
,Ganga,Sangod,24.97,76.29
,Ganga,SankoGhat,24.15,88.01
,Ganga,Sarangpur,23.55,76.45
,Ganga,Satna,24.54,80.89
,Ganga,Saulighat,26.57,85.62
,Ganga,Seondha,26.16,78.78
,Ganga,Shahijina,25.94,80.16
,Ganga,Shahjadpur,25.66,81.44
,Ganga,Shardanagar,28.06,80.97
,Ganga,SikanderPur,26.14,85.40
,Ganga,Sikatia,24.17,86.81
,Ganga,SilliguriChampasari,26.74,88.42
,Ganga,Simulia,23.30,86.36
,Ganga,Sirsa,25.27,82.10
,Ganga,Sitamarhi,25.27,82.29
,Ganga,Sonapur,26.46,88.24
,Ganga,Sonebarsha,26.84,85.59
,Ganga,Srinagar,30.21,78.75
,Ganga,Sripalpur,25.50,85.09
,Ganga,Sultanpur,26.29,82.13
,Ganga,Taibpur,26.38,88.15
,Ganga,Tajewala,30.30,77.58
,Ganga,Tal,23.72,75.35
,Ganga,Tantloi,24.02,87.26
,Ganga,Tawaghat,29.96,80.60
,Ganga,Tehri,30.42,78.63
,Ganga,TehriZeroPointBridge,30.38,78.48
,Ganga,TenughatDam,23.73,85.84
,Ganga,Thai,29.81,80.14
,Ganga,TilaiyaDam,24.32,85.52
,Ganga,TilparaBarrage,23.95,87.53
,Ganga,Tonk,26.21,75.77
,Ganga,TonsAquaduct,25.05,81.76
,Ganga,Trimohinighat,27.12,83.42
,Ganga,Triveni,27.44,83.92
,Ganga,TuiniP,30.96,77.85
,Ganga,TuiniT,30.99,77.85
,Ganga,Tumri,24.33,75.16
,Ganga,Turtipar,26.14,83.88
,Ganga,Tusuma,23.09,86.68
,Ganga,Udi,26.70,78.93
,Ganga,Ujjain,23.17,75.77
,Ganga,Uskabazar,27.22,83.14
,Ganga,Uttarkashi,30.73,78.45
,Ganga,Varanasi,25.32,83.04
,Ganga,YashwantNagar,30.88,77.21
,Godawari,Ambabal,19.29,81.79
,Godawari,Ashti,19.68,79.79
,Godawari,Babli,18.85,77.81
,Godawari,Balaghat,21.79,80.19
,Godawari,Balharsha,19.85,79.34
,Godawari,Bamini_Balharsha,19.81,79.38
,Godawari,Basar,18.86,77.96
,Godawari,Betmogra,18.71,77.54
,Godawari,Bhadrachalam,17.68,80.88
,Godawari,Bhandra,21.16,79.69
,Godawari,Bhatkhedda,18.43,76.67
,Godawari,Bhatpalli,19.32,79.47
,Godawari,Bishnur,21.11,78.13
,Godawari,Chass,19.95,74.29
,Godawari,Cherribeda,19.64,81.49
,Godawari,Chindnar,19.08,81.30
,Godawari,Degloor,18.56,77.58
,Godawari,Dhalegaon,19.23,76.36
,Godawari,Dowlaiswaram,16.95,81.81
,Godawari,Dummugudem,17.84,80.88
,Godawari,Eturunagaram,18.33,80.47
,Godawari,GR_Bridge,19.02,76.73
,Godawari,Gandlapet,18.82,78.44
,Godawari,gangakhed,18.98,76.75
,Godawari,Ghargaon,19.32,74.18
,Godawari,Ghugus,19.93,79.09
,Godawari,Hivra,20.60,78.32
,Godawari,Jagdalpur,19.11,82.02
,Godawari,JaikwadiDam,19.49,75.37
,Godawari,Jalaput_Dam,18.46,82.54
,Godawari,Kaleswaram,18.81,79.92
,Godawari,Kanergaon,19.96,77.15
,Godawari,Keolari,22.38,79.90
,Godawari,Kinnerasani,17.60,80.82
,Godawari,Kiwaibalenga,19.64,81.55
,Godawari,Koida,17.48,81.39
,Godawari,Konta,17.82,81.39
,Godawari,Kopergaon,19.88,74.48
,Godawari,Kosagumda,19.28,82.23
,Godawari,Kotta,18.78,82.51
,Godawari,Kumhari,21.88,80.17
,Godawari,Kunavaram,17.57,81.25
,Godawari,Lasur,19.94,74.99
,Godawari,Mancherial,18.83,79.45
,Godawari,Mangrul,20.19,77.99
,Godawari,Manjlegaon,19.17,76.25
,Godawari,Marlegaon,19.54,77.67
,Godawari,Mirdapalli,19.30,80.69
,Godawari,Murthahandi,19.04,82.28
,Godawari,Nanded,19.14,77.33
,Godawari,Nandgaon,20.52,78.80
,Godawari,Nandur_Madhameshwar,20.00,74.15
,Godawari,Nasik,20.00,73.80
,Godawari,NizamSagar,18.20,77.92
,Godawari,Nowrangpur,19.20,82.53
,Godawari,PG_Penganga_Bridge,19.82,78.57
,Godawari,Pachegaon,19.53,74.83
,Godawari,Palkhed,20.19,73.90
,Godawari,Pathagudem,18.85,80.35
,Godawari,Pauni,20.80,79.64
,Godawari,Perur,18.55,80.38
,Godawari,Polavaram,17.24,81.65
,Godawari,Potteru,18.19,81.80
,Godawari,Purna,19.18,77.01
,Godawari,RajahmundriGodavary,17.00,81.76
,Godawari,Rajegaon,21.62,80.25
,Godawari,Rajoli,20.05,79.71
,Godawari,Ramakona,21.72,78.82
,Godawari,Saigaon,18.06,77.02
,Godawari,Salebardi,20.91,79.93
,Godawari,Sangam,17.58,80.78
,Godawari,Saradaput,18.61,82.13
,Godawari,Satrapur,21.22,79.23
,Godawari,Sirpur,19.55,79.55
,Godawari,SitakesaChikhli,21.55,79.63
,Godawari,Somanpally,18.62,79.81
,Godawari,Sonarpal,19.27,81.88
,Godawari,Tegada_Cherla,18.11,80.87
,Godawari,Sukma,18.38,81.68
,Godawari,Tekra,18.98,79.94
,Godawari,Tumnar,19.01,81.23
,Godawari,Wairagarh,20.42,80.08
,Godawari,Yelli,19.04,77.45
,Godawari,Zari,19.39,76.77
,Indus,Akhnoor,32.89,74.74
,Indus,Dhamkund,33.23,75.15
,Indus,Ghousal,32.54,76.97
,Indus,Gulabgarh,33.27,76.17
,Indus,JammuTawi,32.72,74.85
,Indus,Khanabal,33.75,75.12
,Indus,Kidur,33.31,76.08
,Indus,Miyaranlla,32.74,76.68
,Indus,Nathpa,31.56,77.98
,Indus,Nunwan,34.01,75.31
,Indus,Pandowa,31.27,77.31
,Indus,Powari,31.54,78.28
,Indus,Premnagar,33.14,75.66
,Indus,RammunshiBagh,34.07,74.84
,Indus,Rampur,31.45,77.63
,Indus,Safapora,34.24,74.64
,Indus,Sangam,33.83,75.07
,Indus,Srishi,33.48,75.84
,Indus,Tandi,32.55,76.98
,Indus,Titang,31.77,78.64
,Indus,Udaipur,27.34,95.85
,Indus,UjhDamSite,32.57,75.50
,Krishna,AK_Bridge,14.79,76.73
,Krishna,Almatti,16.33,75.89
,Krishna,Arjunwad,16.79,74.63
,Krishna,Bagalkot,16.22,75.73
,Krishna,Bawapuram,15.88,77.95
,Krishna,Byaladahalli,14.45,75.78
,Krishna,Cholachguda,15.87,75.73
,Krishna,Daddi,16.06,74.43
,Krishna,Damarapadu,16.58,79.42
,Krishna,Damercharla,16.74,79.67
,Krishna,DeongaonBridge,17.17,76.33
,Krishna,Deosugur,16.38,77.36
,Krishna,Dhannur,16.20,76.10
,Krishna,Dhond,18.48,74.57
,Krishna,Gokak_Falls,16.19,74.79
,Krishna,Gotur,16.23,74.50
,Krishna,Halia,16.79,79.34
,Krishna,Haralahalli,14.83,75.67
,Krishna,Holehonnur,13.98,75.69
,Krishna,Honnali,14.24,75.66
,Krishna,Hoovinahole,13.99,76.75
,Krishna,Huvanur,16.18,76.04
,Krishna,Huvinhedgi,16.49,76.92
,Krishna,Jeewangi,17.25,77.46
,Krishna,K_Agraharam,16.26,77.84
,Krishna,Karad,17.29,74.19
,Krishna,Keesara,16.72,80.32
,Krishna,Kellodu,13.75,76.32
,Krishna,Kokangaon,17.29,75.59
,Krishna,Koyna_at_Koynanagar,17.38,73.74
,Krishna,Kuppelur,14.50,75.63
,Krishna,Kurundwad,16.69,74.60
,Krishna,Lakkavali,13.70,75.64
,Krishna,Lakshmipuram,15.75,78.00
,Krishna,Madhira,16.92,80.36
,Krishna,Malkhed,17.20,77.16
,Krishna,Mantralayam,15.95,77.43
,Krishna,Marol,14.94,75.62
,Krishna,Morvakonda,16.03,78.27
,Krishna,Mudhol,16.33,75.20
,Krishna,NSDam,16.58,79.31
,Krishna,Narasingpur,17.97,75.14
,Krishna,NarayanpurDam,16.22,76.34
,Krishna,Navalgund,15.57,75.37
,Krishna,Oollenur,15.49,76.72
,Krishna,PDJurala,16.33,77.70
,Krishna,Paleru_Bridge,16.95,80.05
,Krishna,Pandegaon,16.93,74.96
,Krishna,Phulgaon,18.67,74.00
,Krishna,Pondugala,16.68,79.66
,Krishna,PrakasamBarrage,16.51,80.60
,Krishna,Purushothamagudem,17.42,79.95
,Krishna,Ridhora,18.12,75.54
,Krishna,Sadalga,16.56,74.50
,Krishna,Samdoli,16.86,74.50
,Krishna,Sarati,17.91,75.01
,Krishna,Shimoga,13.92,75.58
,Krishna,Shirdhon,17.37,75.60
,Krishna,Siddhewadi,17.57,75.41
,Krishna,Srisailam,16.09,78.90
,Krishna,T_Ramapuram,15.66,76.96
,Krishna,TBDam,15.26,76.33
,Krishna,Takli,17.41,75.85
,Krishna,Talikot,16.48,76.28
,Krishna,Terwad,16.68,74.57
,Krishna,Vandur,16.56,74.29
,Krishna,Vijayawada,16.52,80.59
,Krishna,Wadakbal,17.53,75.89
,Krishna,Wadenapalli,16.79,80.13
,Krishna,Warunji,17.27,74.17
,Krishna,Yadgir,16.74,77.12
,Krishna,Yaparla,16.04,78.05
,Mahanadi,Alipingal,20.21,86.15
,Mahanadi,Andhiyarkore,21.83,81.60
,Mahanadi,Arampur,20.80,84.60
,Mahanadi,Bamnidihi,21.90,82.71
,Mahanadi,Bangodam,22.61,82.60
,Mahanadi,Baronda,20.91,81.88
,Mahanadi,Basantpur,21.72,82.79
,Mahanadi,Deogaon,21.22,83.91
,Mahanadi,Dharamjaigarh,22.48,83.21
,Mahanadi,Ghatora,22.04,82.22
,Mahanadi,HirakudDem,21.52,83.85
,Mahanadi,Jamadarpali,21.59,83.97
,Mahanadi,Jondhra,21.71,82.36
,Mahanadi,Kanas,20.00,85.64
,Mahanadi,Kantamal,20.65,83.72
,Mahanadi,Kelo_at_Raigarh,21.89,83.40
,Mahanadi,Kesinga,20.20,83.22
,Mahanadi,Khairmal,20.84,84.00
,Mahanadi,Khandapara,20.28,85.20
,Mahanadi,Korba,22.36,82.69
,Mahanadi,Kotni,21.22,81.24
,Mahanadi,Kurubhata,21.98,83.21
,Mahanadi,Mahulpali,21.87,84.43
,Mahanadi,Manendragarh,23.20,82.22
,Mahanadi,Marshanghai,20.41,86.48
,Mahanadi,Naraj,20.48,85.77
,Mahanadi,Nimapara,20.06,86.01
,Mahanadi,Padmavati,20.34,85.31
,Mahanadi,Pandigaon,20.09,83.08
,Mahanadi,Paramanpur,21.79,84.11
,Mahanadi,Pathardhi,21.34,81.59
,Mahanadi,Punbansa,20.36,86.25
,Mahanadi,Rajim,20.98,81.88
,Mahanadi,Rampur,21.66,82.52
,Mahanadi,Salebhata,20.98,83.55
,Mahanadi,Sankara,21.29,82.66
,Mahanadi,Seorinarayan,21.72,82.60
,Mahanadi,Simga,21.63,81.69
,Mahanadi,Sukma,20.78,83.37
,Mahanadi,Sundargarh,22.11,84.01
,Mahanadi,Surajgarh,21.68,83.37
,Mahanadi,Thethetangar,22.66,83.91
,Mahanadi,Tikarapara,20.60,84.78
,Mahi,Anas_Ph_II,23.35,74.23
,Mahi,Chakaliya,23.05,74.32
,Mahi,Dhariawad,24.09,74.48
,Mahi,Kadana_Dam,23.31,73.82
,Mahi,Khanpur,22.53,73.14
,Mahi,Mahi_Dam,23.63,74.55
,Mahi,Mataji,23.36,74.67
,Mahi,Paderdibadi,23.76,74.13
,Mahi,PanamDam,23.05,73.72
,Mahi,Pingalwada,22.11,73.08
,Mahi,Rangeli,23.87,74.23
,Mahi,Somkamla_Amba_Dam,23.98,74.04
,Mahi,Wanakbori,22.95,73.43
,Narmada,Aamgaon,22.57,80.43
,Narmada,Ajandiman,22.18,75.13
,Narmada,Bamni_Banjar,22.48,80.38
,Narmada,Bareli,22.99,78.22
,Narmada,Barginagar,22.94,79.92
,Narmada,Barman_at_Narmada_Barmanghat,23.03,79.02
,Narmada,Belkheri,22.93,79.34
,Narmada,Bharuch,21.69,73.00
,Narmada,Bodeli,22.27,73.73
,Narmada,Chandwada,22.05,73.47
,Narmada,Chhidgaon,22.40,77.31
,Narmada,Dhulsar,22.21,74.85
,Narmada,Dindori,22.95,81.08
,Narmada,Gadarwara,22.93,78.79
,Narmada,Garudeshwar,21.89,73.65
,Narmada,Handia,22.49,77.00
,Narmada,Hindaynagar,22.54,80.38
,Narmada,Hoshangabad,22.76,77.73
,Narmada,Jamtara,23.09,79.95
,Narmada,Jobat,22.27,74.59
,Narmada,Kogaon,22.10,75.68
,Narmada,Maheshwar,22.98,78.32
,Narmada,Mandla,22.60,80.36
,Narmada,Mandleshwar,22.17,75.66
,Narmada,Manegaow,22.64,77.96
,Narmada,Manot,22.74,80.51
,Narmada,Mohgaon,22.76,80.62
,Narmada,Mortakka,22.23,76.04
,Narmada,Mukki,22.15,80.67
,Narmada,Patan,23.31,79.66
,Narmada,Pati,21.94,74.75
,Narmada,Rajghat,22.08,74.89
,Narmada,Rajpipla,21.88,73.50
,Narmada,Sandalpur,22.57,76.98
,Narmada,Sandia,22.92,78.35
,Narmada,Shahpur,22.19,77.90
,Narmada,TawaDem,22.57,77.98
,Narmada,Tawa_at_Tawakati,22.20,77.96
,Narmada,Tikola,22.12,74.49
,Panner,Alladupalli,14.72,78.67
,Panner,Chennur,14.57,78.80
,Panner,Kamalapuram,14.58,78.67
,Panner,Nagalamadike,14.20,77.37
,Panner,Nandipalli,14.71,79.02
,Panner,Nellore,14.47,80.00
,Panner,Singavaram,14.60,78.02
,Panner,Tadapatri,14.92,78.02
,Sabarmati,Derol_Bridge,23.58,72.81
,Sabarmati,Dharoi,23.99,72.86
,Sabarmati,Dharoi_Dam,24.00,72.86
,Sabarmati,Harnav_Weir,24.03,73.17
,Sabarmati,Hathmati_Weir,23.61,72.96
,Sabarmati,Jotasan_,24.34,73.14
,Sabarmati,Kheda_,22.75,72.68
,Sabarmati,Kheroj_,24.23,73.01
,Sabarmati,Raska_Weir,22.90,72.74
,Sabarmati,Ratanpur_,22.98,72.88
,Sabarmati,Sei_Dam,24.72,73.19
,Sabarmati,Subhash_Bridge,23.06,72.59
,Sabarmati,Valsana,23.83,72.79
,Sabarmati,Vautha_,22.65,72.53
,Sabarmati,Watrak_Dam,23.31,73.40
,Subarnarekha,Adityapur,22.79,86.17
,Subarnarekha,Balimunduli,21.73,86.64
,Subarnarekha,Baripada,21.92,86.72
,Subarnarekha,Chandanpur,22.12,86.62
,Subarnarekha,Fekoghat,22.31,86.92
,Subarnarekha,Ghatsila,22.59,86.46
,Subarnarekha,Govindpur_NH5_Road_Bridge,21.54,86.92
,Subarnarekha,Jamshedpur,22.82,86.22
,Subarnarekha,Jamsholaghat,22.22,86.72
,Subarnarekha,Jaypur,21.61,86.68
,Subarnarekha,Muri,23.36,85.87
,Subarnarekha,Rajghat,21.76,87.17
,Tapi,Bhusawal,21.07,75.78
,Tapi,Burhanpur,21.30,76.24
,Tapi,Dahigaon,20.83,75.43
,Tapi,Dedtalai,21.51,76.76
,Tapi,Ghala,21.29,73.04
,Tapi,Gidhade,21.29,74.81
,Tapi,Girna_Dam,20.48,74.72
,Tapi,Gopalkheda,20.86,76.99
,Tapi,Hathnur,21.07,75.95
,Tapi,Kakrapar,21.27,73.37
,Tapi,Lakhpuri,20.85,77.36
,Tapi,Malkheda,21.06,75.07
,Tapi,Morane,20.91,74.74
,Tapi,Motinaroli,21.40,72.96
,Tapi,Sarangkheda,21.43,74.53
,Tapi,Savkheda,21.15,75.23
,Tapi,SuratSeasonal,21.19,72.81
,Tapi,Teska,21.81,77.77
,Tapi,Ukai_Dam,21.25,73.59
,Tapi,Yerli,20.94,76.47
,WFRKL,Abu_Road,24.50,72.79
,WFRKL,Ambaji,24.34,72.87
,WFRKL,Balotra,25.82,72.22
,WFRKL,Bhakudar_Sipu_Dam,24.40,72.30
,WFRKL,Chitrasani,24.28,72.51
,WFRKL,Dantiwada_Dam,24.34,72.34
,WFRKL,Gandhav,24.99,71.68
,WFRKL,Ganod,21.67,70.18
,WFRKL,Gungan,22.96,70.76
,WFRKL,Kamalpur,23.81,71.74
,WFRKL,Lowara,21.44,71.56
,WFRKL,Sapawada,23.55,72.02
,WFRKL,Sarotry,24.37,72.54
,WFRKL,Swaroopaganj,24.66,72.91
,WFRTK,Addoor,12.93,74.95
,WFRTK,Ambarampalayam,10.60,76.95
,WFRTK,Arangaly,10.28,76.31
,WFRTK,Ashramam,8.16,77.46
,WFRTK,Avershe,13.52,74.88
,WFRTK,Ayilam,8.72,76.86
,WFRTK,Bantwal,12.88,75.04
,WFRTK,Erinjipuzha,12.49,75.16
,WFRTK,Haladi,13.58,74.86
,WFRTK,Kalampur,9.99,76.63
,WFRTK,Kallooppara,9.40,76.65
,WFRTK,Karathodu,11.06,76.04
,WFRTK,Kidangoor,9.68,76.61
,WFRTK,Kumbidi,10.84,76.02
,WFRTK,Kuniyil,11.24,76.02
,WFRTK,Kuttyadi,11.65,75.77
,WFRTK,Kuzhithurai,8.30,77.18
,WFRTK,Malakkara,9.33,76.66
,WFRTK,Mankara,10.76,76.49
,WFRTK,Neeleswaram,10.18,76.50
,WFRTK,Pattazhy,9.08,76.78
,WFRTK,Perumannu,11.98,75.59
,WFRTK,Pudur,10.78,76.57
,WFRTK,Pulamanthole,10.90,76.20
,WFRTK,Ramamangalam,9.94,76.47
,WFRTK,Santeguli,14.43,74.59
,WFRTK,Thumpamon,9.23,76.71
,WFRTK,Vandiperiyar,9.57,77.09
,WFRTK,Yennehole,13.29,74.99
,WFRTT,Anjanari,16.94,73.52
,WFRTT,Badlapur,19.16,73.25
,WFRTT,Belne_Bridge,16.22,73.60
,WFRTT,Collem,16.34,74.25
,WFRTT,Daman,20.41,72.84
,WFRTT,Durvesh,19.71,72.93
,WFRTT,Gadat,20.86,72.98
,WFRTT,Ganjim,15.47,74.10
,WFRTT,KhandeparatUsgaon,15.42,74.05
,WFRTT,Kolad,18.42,73.22
,WFRTT,MadelAtUsagaon,15.47,74.07
,WFRTT,Madhuban_Dam,20.19,73.06
,WFRTT,Mahad,18.08,73.41
,WFRTT,Mahuwa,21.02,73.13
,WFRTT,Mangaon,18.23,73.28
,WFRTT,Nagathone,18.52,73.16
,WFRTT,Nanipalsan,20.20,73.28
,WFRTT,Nivali,17.07,73.45
,WFRTT,Ozerkheda,20.10,73.27
,WFRTT,Pali,18.53,73.21
,WFRTT,Pen,18.73,73.12
,WFRTT,Poladur,17.99,73.47
,WFRTT,Silvassa,20.27,72.99
,WFRTT,Solachar,20.21,72.99
,WFRTT,Vapi,20.34,72.91
,WFRTT,Varai,20.29,73.00
